id,SalePrice
2412,116419.82239754869
2413,162867.6505379353
2414,118799.16909924222
2415,146317.01005393235
2416,124444.45493245768
2417,128714.37215377734
2418,130934.50675444343
2419,128437.1181294269
2420,118120.40275870185
2421,128212.48096312516
2422,175750.72186212274
2423,103479.96062325104
2424,112330.78039742405
2425,144389.04179304925
2426,226259.59292100067
2427,136239.42558740417
2428,140496.75296289643
2429,182360.79437930323
2430,95315.7990317793
2431,133263.52021012251
2432,93467.07380129224
2433,150429.34563327534
2434,157638.93896616535
2435,144808.59535929482
2436,178626.3239290875
2437,-4417.395187714399
2438,68366.90443759713
2439,107965.41789939394
2440,88465.94940107041
2441,123319.21445162408
2442,108106.19187789767
2443,103696.22933305686
2444,133450.63682509767
2445,132136.11714592192
2446,81482.42584339938
2447,131076.40536835228
2448,193474.17864499614
2449,137085.92828863813
2450,108041.2880261076
2451,157676.72766891948
2452,119421.0019131169
2453,219832.6693970155
2454,85079.39626155424
2455,-6398.270515199372
2456,136337.488990141
2457,157665.13459173846
2458,159125.26559928854
2459,135886.75965204442
2460,117245.31735409457
2461,148335.50054720513
2462,124465.22061170879
2463,139827.24049666832
2464,128545.167995045
2465,197319.43463890266
2466,135203.9854350062
2467,100265.1770319093
2468,126799.79256475184
2469,92754.88633709478
2470,94898.20115041357
2471,214242.71037802447
2472,225162.9742844985
2473,192974.2883760006
2474,116176.13414671975
2475,84716.01411248422
2476,214190.3427737247
2477,110273.77273675635
2478,126318.91750464417
2479,161681.0176108037
2480,92630.12157618724
2481,147523.95269603253
2482,127673.83161399188
2483,116901.18386086279
2484,99937.09466520227
2485,129005.06548449535
2486,110996.01756626157
2487,159487.23284680516
2488,186708.15341607126
2489,168785.5166444218
2490,160159.87777759685
2491,137996.56063924247
2492,-6639.535418688873
2493,194814.37163074952
2494,143817.7581525535
2495,137710.76599251464
2496,65229.259764203336
2497,221766.98654902336
2498,157944.01432906196
2499,115788.52112662289
2500,-34625.62063987905
2501,109057.189582292
2502,133573.41397071016
2503,154237.15763115487
2504,107848.72163309128
2505,216724.97829038574
2506,240994.93162252687
2507,254918.37396404476
2508,284152.0756791859
2509,248151.56841971923
2510,204292.2012248522
2511,204988.38680919126
2512,174867.02354201124
2513,206895.61848803336
2514,221369.63755722286
2515,322275.4553528158
2516,162747.80477821018
2517,167717.40538894228
2518,156664.63304548466
2519,155736.71067674167
2520,240394.10191432943
2521,229063.4808742411
2522,186991.77306391855
2523,225898.4773045853
2524,107893.15224598181
2525,143203.68244253323
2526,149000.69585805188
2527,152631.93269658482
2528,117951.01515372258
2529,140276.34618933476
2530,124807.13112386173
2531,113191.39277250545
2532,257709.44607433316
2533,223361.17543983285
2534,198102.89621773103
2535,229916.98136252904
2536,285205.91977273463
2537,232754.7536383507
2538,262269.85257092654
2539,187572.90910770808
2540,189661.94463698007
2541,189875.80547227548
2542,178883.50428403454
2543,162289.73113583488
2544,106027.51354682761
2545,114252.80334328584
2546,131155.4883827042
2547,123166.57992798134
2548,151392.8944995746
2549,54438.27133353808
2550,158472.3218388761
2551,641665.6579883136
2552,125081.76131656909
2553,125108.74242209588
2554,49030.8410363867
2555,74150.5178914517
2556,90711.1426814773
2557,93075.53161959788
2558,94402.65229820441
2559,196158.91860388295
2560,153009.65817317486
2561,165877.76285996079
2562,155679.14312963036
2563,171941.8042633869
2564,161796.6923409162
2565,199742.70250881955
2566,152404.26388663801
2567,170932.27126443505
2568,140404.0903841612
2569,223695.48160094811
2570,241068.30381001157
2571,112516.61435171906
2572,204177.82175149242
2573,158861.56032254978
2574,218175.19799660126
2575,292218.54173624335
2576,137205.33260780704
2577,132466.09721000757
2578,155451.6190487016
2579,79799.58882072702
2580,17356.305591540033
2581,88423.47288711854
2582,122771.78229317708
2583,116896.31309631644
2584,286037.3537022625
2585,163766.46569902383
2586,183497.1118590385
2587,226537.38263243658
2588,213443.60078061657
2589,142429.06614644668
2590,152199.24152970448
2591,209431.77763970086
2592,230157.25497216854
2593,231362.00171671936
2594,254608.91087124558
2595,181016.10665684295
2596,200726.2448724984
2597,303593.1212866903
2598,186338.99155492245
2599,279285.1018853499
2600,329276.71978783887
2601,187300.58300955972
2602,109198.0949581767
2603,67187.95157479146
2604,100730.94825610473
2605,76082.48536905066
2606,62875.358621729756
2607,149455.38677600815
2608,204826.58770020204
2609,180105.4002854966
2610,161315.52909246407
2611,116360.52437296692
2612,158440.3264739001
2613,164492.3864843607
2614,120788.42510229208
2615,99858.8807538524
2616,151574.47910758673
2617,159045.41706991906
2618,200928.5084549437
2619,194013.3824333599
2620,213707.91719348828
2621,184533.12023035908
2622,180689.70612137363
2623,176798.86578611788
2624,238068.82769943957
2625,290323.403651899
2626,303174.8487658236
2627,169150.39377660764
2628,185753.43188418038
2629,441823.1617879218
2630,481340.61349469697
2631,380996.2932336684
2632,452614.32463896106
2633,402239.1224352894
2634,313858.72973333765
2635,417696.2929863052
2636,140091.81844752893
2637,167772.73397797323
2638,165087.86562808038
2639,280572.9581873715
2640,187884.89325015232
2641,149462.47292592635
2642,89268.64677129047
2643,170384.6354917981
2644,105945.40491781714
2645,117209.94789738578
2646,104351.32560255298
2647,91319.41279843579
2648,105661.46558680745
2649,147248.5298685786
2650,147602.3196684286
2651,136602.04493605316
2652,129228.2141324021
2653,367777.45706367365
2654,282459.59856101277
2655,271152.74866335746
2656,413026.8782726473
2657,332647.0667753727
2658,373283.0103263245
2659,314839.7521976641
2660,323542.64577854774
2661,345258.7362313468
2662,382009.75866221334
2663,379926.587900021
2664,289841.3441592989
2665,286803.89520420384
2666,316902.06980866054
2667,311472.9224052877
2668,180818.72789147624
2669,183581.042608669
2670,194828.18550642213
2671,279483.75770994753
2672,188856.04725903025
2673,202284.06799907432
2674,209720.36281629172
2675,202083.28584085507
2676,177354.37721141177
2677,192887.71498017805
2678,205861.31650882593
2679,232264.4242969001
2680,289424.3814629668
2681,292374.62960251735
2682,377288.73891336896
2683,323635.9986930111
2684,433649.5508460357
2685,326829.42863870057
2686,322961.42593288404
2687,254861.61602879228
2688,297572.0817917723
2689,225732.7877655052
2690,213689.92834595643
2691,354801.35605331603
2692,200612.23167766977
2693,150867.68176554955
2694,213671.48667772388
2695,139956.9301982108
2696,202189.13751904707
2697,184453.46246093904
2698,192680.8284173412
2699,189971.7869888368
2700,159526.28264589547
2701,132782.48652426054
2702,127060.38285064939
2703,84622.9585440925
2704,91448.60739887157
2705,142325.61740220143
2706,104509.78752444395
2707,74838.19255515141
2708,93455.46387378858
2709,138950.44831783013
2710,108785.87853101958
2711,131945.44018141905
2712,346964.71562658995
2713,383321.5392702082
2714,166329.0512860018
2715,137903.73761568946
2716,172163.5318757315
2717,127420.98566937934
2718,201519.79456673688
2719,212137.00980101764
2720,145549.82413141069
2721,172822.34167477515
2722,119728.1618656102
2723,150929.73742621584
2724,143099.52330415513
2725,105626.38349791558
2726,119305.37310425838
2727,155288.6655365194
2728,182410.3196987992
2729,175636.70078862685
2730,134628.87660463923
2731,147282.78276678245
2732,129142.05120108947
2733,141723.8082250009
